RA,DEC,dis_arcsec,img_possi,img_ps
145.64896,4.4584694,124574.05699933,,
147.18236,11.698332,124630.00437886,,
214.22403,6.3385906,125048.18030781,,
160.13293,29.140497,125173.07304754,,
148.09781,14.667773,125231.11709658,,
175.99646,34.63671,125418.9377175,,
163.9464,31.413523,125641.74458702,,
174.40358,34.54183,125771.76157193,,
173.59564,34.54569,126222.06461204,,
150.6191,20.07771,126262.31101909,,
161.3956,30.298262,126308.81472123,,
209.4693,20.02596,126420.99543666,,
162.15178,30.803013,126559.18871398,,
175.35971,34.892647,126579.70154157,,
156.03633,26.632736,126826.53195554,,
160.57,30.093145,127151.78841595,,
157.87079,28.387905,127505.51802678,,
213.9338,10.893568,127580.80269176,,
157.13306,27.861439,127627.71110933,,
149.37854,18.870462,127734.95974395,,
149.14651,18.503176,127804.37360603,,
157.18098,27.991161,127872.99225925,,
180.74675,35.518044,127889.49987815,,
186.99744,34.96725,128062.46038701,,
163.90933,32.18448,128131.34838956,,
155.67567,26.827055,128140.60411126,,
151.27066,21.9912,128160.94591583,,
180.18364,35.655807,128362.38198791,,
147.80081,16.285019,128461.1518931,,
187.2083,35.231457,129123.56174488,,
215.02246,8.38654,129194.82582192,,
145.09409,8.948629,129215.65243248,,
156.111,27.650967,129287.38696189,,
149.10649,19.35273,129382.61946778,,
174.74864,35.644367,129522.12281653,,
155.82454,27.573936,129721.08045157,,
148.56609,18.756363,129980.83264702,,
175.18427,35.871574,130141.23972844,,
147.88835,17.58898,130161.13891389,,
161.62044,31.70705,130184.31738026,,
179.31943,36.167374,130222.45016595,,
206.55324,25.523903,130229.52874283,,
148.75398,19.274765,130297.39874839,,
155.00493,27.08432,130322.85839495,,
148.68039,19.236683,130451.81222455,,
146.33418,14.312092,130496.78380588,,
148.01067,18.100464,130594.1170076,,
148.6052,19.423891,130997.95164532,,
186.00362,35.981762,131084.48271677,,
148.77954,19.781565,131102.18814531,,
216.02309,6.042738,131251.05103197,,
158.89735,30.460178,131289.80483584,,
156.61777,28.925165,131567.17332537,,
147.20978,17.319792,131855.30254677,,
149.80771,21.8044,131868.03114968,,
148.46515,19.70677,131903.5665566,,
181.1926,36.624702,131909.02440984,,
154.31319,27.12892,132031.5516996,,
155.78471,28.477404,132159.16248937,,
155.29619,28.212034,132540.12770428,,
144.76955,11.521352,132601.14173431,,
145.82138,14.7073145,132668.23239933,,
149.06119,21.132185,132719.11891381,,
149.80508,22.25715,132758.52476131,,
145.92992,15.281411,133052.76399018,,
162.21146,33.006275,133240.489109,,
144.2301,10.231001,133256.74120892,,
207.3307,26.044975,133363.93607132,,
148.23647,20.19544,133432.59926792,,
152.2478,25.641031,133479.09318297,,
146.17497,16.212471,133518.51762284,,
142.9694,3.7017825,133879.57686704,,
156.95747,30.091618,134035.09042123,,
161.98872,33.161266,134062.82494762,,
162.51569,33.420734,134070.95785672,,
193.66502,35.049664,134277.32434701,,
200.41869,31.979776,134461.82565784,,
145.58377,15.593394,134580.48605017,,
147.31665,19.256245,134584.15970433,,
181.08342,37.371815,134586.80615015,,
187.21437,36.804893,134664.85836376,,
181.36775,37.40977,134751.99180877,,
174.98769,37.152855,134787.77849095,,
149.27661,22.587639,134881.42269143,,
143.31728,8.236918,134888.27309549,,
183.73238,37.319035,134921.37516355,,
144.02815,11.44363,135046.19252824,,
148.90189,22.152962,135094.74517117,,
169.06932,36.12942,135108.29072822,,
169.18439,36.193363,135223.65281594,,
162.776,33.951553,135353.03733414,,
169.05457,36.22474,135447.74561016,,
181.29741,37.62,135500.60082507,,
144.8341,14.381818,135501.99898129,,
145.9901,17.208998,135515.02784516,,
148.2908,21.451168,135526.61195159,,
146.83092,18.94127,135547.59098381,,
146.84967,19.098454,135743.05482646,,
207.62263,26.84701,135956.67808598,,
209.60727,24.811337,136408.18017023,,
212.62079,20.518616,136527.74873176,,
142.14583,-2.585099,136544.87002699,,
212.57632,20.687918,136690.29592843,,
169.08174,36.670444,136949.33157185,,
143.12529,10.153705,136997.43431464,,
181.21774,38.054535,137055.82381111,,
212.82982,20.535597,137175.65346392,,
169.02808,36.76906,137334.77217129,,
154.21542,29.194447,137454.60264753,,
148.5279,22.936745,137652.00828283,,
144.1639,14.386485,137714.58436106,,
179.31801,38.250355,137719.8115612,,
145.2223,17.08839,137768.97936252,,
154.17978,29.314846,137841.45705193,,
208.16135,27.11056,137886.38765863,,
146.66565,20.069939,137891.04622983,,
142.81696,9.944507,137892.54387013,,
213.14691,20.410555,137903.56619186,,
145.63356,18.106758,137949.49240669,,
155.74709,30.699139,138148.23504004,,
187.02666,37.829224,138168.05860848,,
144.91841,16.70389,138203.56662653,,
143.45448,12.818017,138349.56042498,,
143.92245,14.635205,138802.29679551,,
215.61746,15.882751,138838.12703983,,
164.37007,35.724995,138864.5671685,,
144.12761,15.330415,138969.90374043,,
143.13763,12.442624,139037.244675,,
145.78954,19.230692,139187.25415193,,
144.82207,17.2309,139236.83935983,,
148.9475,24.319418,139239.25151261,,
205.01526,30.521965,139254.85847531,,
142.20561,9.16267,139418.3965509,,
159.12064,33.439445,139570.14769029,,
149.4529,25.224953,139762.31992399,,
151.16054,27.248726,139868.35993232,,
176.88933,38.750244,139879.11253924,,
143.53273,14.596717,140041.04697841,,
142.78123,12.460083,140259.17029222,,
150.60664,26.862625,140364.57663262,,
174.6797,38.68369,140367.39613982,,
216.86789,13.82303,140496.62407037,,
213.80557,20.870518,140640.61516053,,
144.01198,16.482277,140811.03762884,,
142.04051,10.513473,141033.50917443,,
144.00198,16.637253,141046.95211545,,
143.1609,14.415204,141060.76765197,,
143.91985,16.73777,141443.23546016,,
142.34222,12.224659,141518.29069159,,
159.05519,34.074444,141564.75981843,,
143.76608,16.613209,141772.9292508,,
155.60367,31.973354,141899.5341715,,
187.61203,38.802708,141935.08563957,,
180.09903,39.50327,142212.14570411,,
142.37482,13.086377,142255.79567826,,
160.80215,35.22763,142259.90703607,,
210.8587,26.067104,142365.20606821,,
142.61745,13.9713545,142372.43032969,,
148.70657,25.54758,142412.14403994,,
191.09364,38.23849,142478.65988586,,
215.36496,19.091625,142522.9455832,,
142.7967,14.876201,142791.02780576,,
142.38806,13.704895,142852.4433135,,
216.27238,17.432058,142988.7867365,,
184.67288,39.504547,143045.92747468,,
171.67989,39.00748,143085.99477615,,
150.92453,28.424013,143171.12584722,,
143.11948,16.094074,143197.53653061,,
215.69122,18.942232,143309.87375551,,
142.51822,14.584358,143378.68628565,,
140.12137,-0.5192458,143573.20561063,,
206.4718,31.10752,143876.20298934,,
155.61092,32.712013,143913.74272247,,
149.82849,27.579103,143920.85755032,,
191.81104,38.53375,144117.00622631,,
142.77528,16.072996,144289.14010304,,
170.74303,39.17644,144300.01924917,,
193.09998,38.230656,144308.11191274,,
144.465,19.925745,144320.43957477,,
140.64891,8.478211,144390.939399,,
170.82767,39.24975,144496.97369549,,
142.12178,14.46552,144560.56838923,,
151.1519,29.250174,144584.57554388,,
142.48636,15.695083,144771.9012014,,
169.73822,39.121334,144845.9637238,,
149.53023,27.695848,144927.28734295,,
142.48126,15.933866,145076.093842,,
141.7733,13.870922,145082.62746661,,
141.73457,13.755834,145092.09787199,,
152.59492,30.852861,145247.436725,,
154.34341,32.33052,145399.09100639,,
149.08086,27.430668,145471.45992725,,
212.47607,25.507767,145488.48197628,,
142.16046,15.399707,145491.03462053,,
149.20338,27.58592,145503.7755871,,
148.49855,26.963478,145947.05541448,,
143.70937,19.489433,145978.92960509,,
141.4336,13.711661,146054.79161428,,
143.74303,19.64015,146100.2970157,,
148.39005,26.913492,146120.45452833,,
205.48573,32.774296,146248.36332997,,
143.25902,18.81301,146392.64214358,,
192.21654,39.098812,146408.88902177,,
141.76964,15.310646,146673.32583193,,
142.64977,17.761938,146863.0236697,,
195.17049,38.340424,146876.61034544,,
166.89651,39.03002,147007.97245622,,
141.63216,15.246865,147053.53559378,,
202.72095,34.919155,147090.10116963,,
143.28139,19.375912,147136.56853175,,
150.45743,29.741514,147386.62113167,,
150.35165,29.64442,147406.18511565,,
152.38312,31.52754,147422.54226976,,
220.48555,6.7804785,147429.96444809,,
149.40042,28.843517,147834.85563641,,
138.94043,-1.6192626,147908.98130485,,
147.59724,26.808043,147961.48890898,,
140.40753,12.260824,148130.2737012,,
159.39835,36.55045,148462.65108842,,
217.90485,17.850761,148747.95538065,,
220.6473,8.221859,148782.7234896,,
140.88188,14.600759,148827.62198033,,
193.81677,39.446987,149115.68547271,,
139.68082,10.531848,149197.12249572,,
140.76744,14.911423,149541.53104495,,
178.31451,41.51706,149562.19779963,,
141.8037,17.849094,149675.7105882,,
152.15718,32.31087,149909.07394424,,
148.87064,29.28227,150124.7428112,,
219.45822,15.060364,150451.22045073,,
217.11098,20.794289,150465.73881128,,
160.45863,37.736584,150540.30199395,,
142.48425,20.03417,150568.76874103,,
152.80289,33.13091,150677.35779565,,
142.35239,19.83402,150684.92708126,,
189.63821,40.935646,150694.46645432,,
152.81065,33.235714,150936.43838781,,
149.1619,30.030716,151134.9560457,,
152.31596,32.9774,151290.1454235,,
154.5002,34.65681,151416.07509792,,
142.12177,19.877094,151462.34790921,,
151.60492,32.528385,151648.45246381,,
164.65102,39.88355,152173.31934427,,
141.74358,19.554148,152179.51462191,,
139.24991,12.565495,152345.06693313,,
141.3663,18.816362,152348.865432,,
141.21384,18.560928,152490.24560162,,
181.22084,42.445892,152856.39859558,,
138.99281,12.146232,152860.5268122,,
139.97842,15.914928,153252.7283742,,
138.41006,10.244928,153392.55876589,,
161.76561,39.22614,153463.83573932,,
149.47783,31.3956,153599.38153909,,
155.67354,36.306305,153902.86814191,,
157.04561,37.15465,154029.07309122,,
141.09624,19.442442,154050.80620257,,
191.0117,41.63148,154097.68538897,,
138.23506,10.444087,154141.8413574,,
141.0607,19.569382,154336.87581428,,
221.20592,13.486569,154725.31486492,,
138.66168,13.472301,155160.10983377,,
148.6575,31.384808,155476.53830532,,
137.90712,10.930818,155632.28661677,,
137.65184,9.891268,155787.77979472,,
154.10612,35.981373,155821.52938146,,
140.91252,20.31223,155836.59023236,,
192.96312,41.729248,156028.49548343,,
138.0413,12.128379,156103.65955608,,
138.15788,12.681234,156168.44150939,,
177.03072,43.317783,156237.47564836,,
220.58107,16.952522,156267.19028823,,
152.08746,34.702156,156268.56817516,,
152.16344,34.78002,156321.12139346,,
189.26097,42.66742,156497.64005055,,
137.98502,12.669787,156748.44413686,,
181.69757,43.516163,156753.50426309,,
186.38649,43.232883,156995.1828219,,
201.42624,38.991043,157152.51419169,,
150.43767,33.770733,157294.19886465,,
151.77016,34.912838,157463.0676608,,
137.00116,8.951336,157471.32914188,,
138.08339,13.857645,157471.51071019,,
151.73225,34.888523,157475.87987479,,
221.34296,15.910751,157606.44316079,,
137.87447,13.232412,157612.94721772,,
137.25676,10.592512,157641.94371721,,
199.14334,40.20534,157756.899208,,
138.5562,15.799173,157821.07684251,,
137.839,13.381573,157865.74046528,,
137.60162,12.456393,157879.31968418,,
155.65274,37.675983,157880.11465947,,
152.30292,35.484158,157914.13092329,,
151.1414,34.60404,157942.47645495,,
137.06706,10.156573,158002.16848577,,
136.95496,9.654633,158065.17384586,,
136.73927,8.507035,158135.40779163,,
156.17297,38.077908,158179.64656996,,
137.01001,10.157597,158201.48565374,,
219.59978,20.905174,158264.97577604,,
144.3937,27.75751,158359.00612819,,
141.54474,23.293491,158422.19483015,,
137.82797,13.9611025,158429.87578922,,
148.60844,32.605915,158473.24502483,,
178.03748,44.01842,158591.47693759,,
139.42241,19.096926,158878.49311067,,
137.70256,14.089885,158972.64884153,,
184.1427,44.04948,159134.46175278,,
204.63588,37.943264,159142.05146809,,
152.28653,35.94784,159187.18837262,,
137.38208,13.1225815,159191.51302145,,
135.97389,4.7249303,159217.88916147,,
155.54866,38.099064,159280.92800801,,
151.23674,35.202736,159301.25874885,,
139.71022,20.111515,159308.53216197,,
137.35947,13.181779,159319.59815858,,
150.76709,34.839695,159323.08525256,,
172.49652,43.76481,159388.91696142,,
152.36293,36.13406,159539.63892328,,
137.1476,13.065174,159940.81992321,,
224.45163,-0.9160957,160052.74044161,,
136.07704,7.773682,160081.22756292,,
152.58345,36.533726,160197.57957749,,
174.38292,44.232273,160250.95592825,,
151.07657,35.471622,160326.6460714,,
152.66373,36.653255,160370.26935768,,
217.43892,26.224535,160486.96185316,,
147.87877,32.77466,160538.36953038,,
167.06424,43.096497,160663.77597904,,
223.1996,12.526338,160678.88644848,,
139.16202,19.92355,160779.00372906,,
143.1081,27.215094,160793.18850896,,
138.58728,18.71,161057.07933157,,
187.82434,44.256985,161286.37439071,,
138.19576,17.879179,161322.05304917,,
174.64665,44.5688,161358.95803812,,
138.70618,19.497553,161666.0879429,,
196.86444,42.275623,161711.13842413,,
141.7293,25.597006,161727.50440673,,
135.1362,3.3862448,161871.20879639,,
153.4921,37.78236,161956.15244063,,
141.62152,25.574331,161995.47942173,,
152.4536,37.112366,162016.07871829,,
190.29123,44.143864,162308.33912643,,
182.44948,45.042175,162339.93248311,,
224.5077,8.496862,162518.04585523,,
173.52498,44.82194,162678.68763226,,
135.22261,7.448628,162945.31618312,,
146.66318,32.75225,163301.21786869,,
141.71983,26.493814,163324.08576116,,
147.81036,33.89613,163350.31881611,,
191.79976,44.14265,163355.77025235,,
138.19724,19.57587,163381.1358364,,
157.39067,40.465347,163388.89701823,,
224.73378,8.6436615,163392.73283659,,
147.77728,33.988697,163645.30197991,,
141.23836,26.016714,163848.51582915,,
145.41753,31.731522,163992.52229764,,
136.48827,15.115033,164021.35345558,,
224.8741,9.01877,164092.32297218,,
169.33432,44.73375,164607.30691077,,
137.91046,19.860628,164651.30093483,,
137.9125,19.881308,164671.05842998,,
219.92377,24.553356,164768.68401148,,
145.73232,32.440544,164797.26128628,,
137.92723,20.09816,164900.86563163,,
166.64319,44.250507,164950.45599124,,
220.25867,24.0939,165028.55331559,,
137.77646,19.8529,165066.33394542,,
223.84145,15.074325,165088.445794,,
134.27365,4.2895937,165177.44785182,,
137.62622,19.689112,165337.94718958,,
137.15773,18.471792,165372.22554798,,
137.51251,19.49343,165457.41565066,,
146.67351,33.810978,165719.11159106,,
168.92311,45.012638,165851.58313394,,
137.46848,19.76336,165931.96424906,,
168.31667,44.917473,165945.2212114,,
134.13676,5.257079,165947.87713802,,
133.95578,3.536449,166137.57316734,,
195.93274,43.91955,166177.02375645,,
145.911,33.280285,166262.23306042,,
137.98645,21.332611,166337.95734585,,
137.45561,20.19448,166514.37416664,,
164.44104,44.142265,166556.31950716,,
146.4732,33.997414,166609.46169968,,
149.09377,36.376217,166698.53008421,,
166.32541,44.75772,166942.34347642,,
206.70096,39.51201,167153.09178029,,
184.99106,46.28102,167358.26584378,,
225.88895,8.456205,167363.13808772,,
149.20277,36.754364,167436.6779632,,
140.46457,26.84135,167461.34514233,,
137.16887,20.247839,167488.82620895,,
155.39851,40.849583,167567.6832154,,
141.19151,28.064407,167608.52010138,,
137.17517,20.385178,167642.34107053,,
147.06688,35.024284,167695.43361143,,
225.93658,9.148557,167896.20048398,,
140.39442,26.985098,167907.44343196,,
150.05574,37.615047,167958.16484126,,
187.40114,46.238144,168096.85852628,,
224.7675,15.112095,168233.48125244,,
140.77707,27.89255,168438.76049359,,
144.40662,32.847492,168873.12221522,,
176.24759,46.805664,168915.16694273,,
226.84091,3.5931664,169007.16842517,,
201.26968,42.92677,169101.3539123,,
190.76114,46.120014,169492.53531978,,
226.8968,4.825845,169511.7493499,,
136.2624,19.700111,169699.63504982,,
177.97603,47.141903,169830.22083053,,
141.18256,29.268625,169853.1612189,,
140.92685,28.930677,169915.08526787,,
226.63686,8.755414,170151.08682208,,
139.78339,27.420254,170375.46896119,,
190.15886,46.503902,170461.06672996,,
226.67726,9.151992,170500.70462575,,
137.2702,22.837763,170611.49818779,,
146.71024,36.01782,170854.84504639,,
227.10692,6.6305637,170862.97251549,,
186.29425,47.164085,170940.56387354,,
132.52538,3.6605835,171294.26085404,,
132.48111,3.5526698,171430.69445039,,
145.73349,35.3726,171479.92603605,,
148.74303,37.97716,171489.18430376,,
203.50543,42.74139,171588.57760243,,
133.92824,13.971209,171658.33686302,,
132.90463,8.9575615,171869.22886621,,
142.35799,31.886198,171904.05028495,,
227.01176,9.859905,172064.31324242,,
133.95132,14.588344,172093.75823677,,
132.40706,5.556158,172217.96766327,,
156.15549,42.81582,172299.63147505,,
141.27362,30.748842,172428.63877762,,
132.91833,10.157834,172480.29186841,,
141.30241,30.857338,172563.91407341,,
132.84256,9.930808,172614.76067462,,
140.09467,29.226599,172711.47262418,,
141.72903,31.497612,172720.60334017,,
146.20955,36.373257,172792.12267686,,
141.67903,31.536093,172925.02448579,,
218.7261,31.017838,172949.97397613,,
227.88496,5.029964,173102.84148027,,
